experiment_id,sample_id,feature_index,reference_attribution,fused_attribution,eligible_for_mandatory_sign,sign_agreement,near_zero_diagnostic
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,1,0.0622631861434441,0.062263187,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,2,-0.1008807235384874,-0.100880735,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,3,0.0748583415339593,0.0748583376,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,4,0.0831040984887086,0.0831040964,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,5,0.0692781068383163,0.0692781061,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,6,0.0085347287678866,0.00853472855,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,7,0.0205451287321046,0.0205451287,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,8,0.1023554483605186,0.102355443,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,9,0.1137202881906173,0.113720298,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,10,-0.1042231742032112,-0.104223177,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,11,0.1652227092408083,0.165222719,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,12,0.2086353487710779,0.208635345,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,13,0.1636070885674363,0.163607091,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,14,0.0677594507804279,0.0677594468,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,15,0.0884317827565618,0.088431783,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,16,0.1468592171891726,0.146859214,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,17,0.309834032025055,0.309834033,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,18,0.1406601732708408,0.140660182,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,19,0.1548307416245271,0.154830739,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,20,0.0169603644953928,0.0169603638,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,21,0.006874061014588,0.00687406072,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,22,-0.0470337991547531,-0.0470337979,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,23,-0.0022524115747624,-0.00225241156,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,24,0.033545419404252,0.0335454158,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,25,0.5156011990810562,0.515601158,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,26,0.2476455046457379,0.247645527,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,27,0.2397909799846881,0.239790961,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,28,0.0735144104769709,0.0735144168,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,29,0.0303951410209874,0.0303951409,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,30,0.0191327047960407,0.0191327035,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,31,0.0695803856145453,0.0695803836,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,32,0.1738663274276473,0.173866317,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,33,-0.0783656926007292,-0.078365691,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,34,-0.4113403696050879,-0.411340296,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,35,-0.0293497328379087,-0.029349735,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,36,-0.1668067333707466,-0.166806743,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,37,0.1815834334323295,0.181583434,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,38,0.0208094321474069,0.0208094306,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,39,0.0434212377782129,0.0434212349,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,40,0.1864108749041005,0.186410874,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,41,-0.1415218747906281,-0.141521871,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,42,-0.4835911072836135,-0.48359105,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,43,-0.0722539137394798,-0.0722539127,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,44,-0.2310830348435133,-0.231083035,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,45,-0.1606272111348407,-0.160627216,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,46,0.0189721190704531,0.0189721193,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,47,0.0309858673994686,0.0309858676,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,48,0.033387299411345,0.0333872996,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,49,-0.1143612768333895,-0.114361286,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,50,-0.1437183215915937,-0.143718332,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,51,-0.0329344384783335,-0.0329344384,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,52,-0.1444677873392043,-0.144467801,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,53,-0.1323797620204732,-0.132379755,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,54,-0.2802060096393898,-0.280205995,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,55,-0.212846199226303,-0.21284622,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,56,-0.0724107729865812,-0.0724107698,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,57,-0.0510911778646194,-0.0510911755,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,58,-0.0684990776151081,-0.0684990808,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,59,0.0043256187256954,0.00432561897,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,60,-0.1213085315007054,-0.121308528,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,61,-0.101762100680167,-0.101762101,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,62,-0.2452661077901787,-0.245266125,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,63,-0.1927762634674175,-0.192776263,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,64,-0.0358745031533628,-0.0358745009,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,65,0.1815466502253185,0.181546658,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,66,0.2885509531283562,0.288550973,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,67,0.1936429494813333,0.193642929,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,68,0.1943353170990815,0.194335327,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,69,0.1536936245211412,0.153693631,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,70,0.117153719258667,0.117153727,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,71,0.12410915844201,0.124109164,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,72,0.1898885340869223,0.189888537,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,73,0.1012089743052496,0.101208985,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,74,0.2172428431364273,0.217242822,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,75,0.1279309398240551,0.127930939,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,76,0.1090315136106273,0.109031513,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,77,0.1018236620424909,0.101823665,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,78,-0.0125276086106265,-0.0125276092,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,79,-0.0016850389120015,-0.00168503891,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,80,0.1188577715182929,0.118857779,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,81,0.4292441025788791,0.429244131,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,82,0.2035895448591508,0.203589529,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,83,0.1677664372986454,0.167766437,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,84,0.0199604650970485,0.0199604649,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,85,-0.0223454428630551,-0.0223454442,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,86,-0.0069496559117396,-0.00694965618,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,87,0.0136323391831504,0.0136323385,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,88,0.1805325933575863,0.180532604,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,89,0.5050537500425927,0.505053759,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,90,0.1678365725174013,0.167836577,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,91,0.2153945384788469,0.215394542,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,92,0.0603534460157778,0.060353443,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,93,0.0122813634848513,0.0122813638,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,94,0.0247645554440041,0.0247645564,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,95,0.0193661221147808,0.0193661228,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,96,-0.0488736197830513,-0.0488736182,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,97,-0.2643057912187405,-0.2643058,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,98,-0.5406165403483938,-0.540616512,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,99,-0.1625419776376073,-0.162541986,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,100,-0.3369384145264213,-0.336938381,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,101,-0.2977509294593609,-0.29775095,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,102,-0.0883969787019844,-0.0883969739,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,103,-0.0855180298316412,-0.0855180323,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,104,0.1281892032421019,0.128189206,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,105,-0.4518084178334036,-0.451808423,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,106,-0.7534472102301625,-0.753447175,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,107,-0.3552491107280397,-0.355249137,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,108,-0.4841578500056765,-0.48415786,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,109,-0.2312849247830452,-0.231284946,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,110,-0.2528631831812003,-0.252863169,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,111,-0.2418587779767889,-0.241858765,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,112,0.394682063372622,0.39468202,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,113,0.1244483366558545,0.124448344,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,114,-0.0541000003615795,-0.0541000031,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,115,0.0982854377891249,0.0982854366,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,116,-0.0878421631788836,-0.0878421664,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,117,-0.1058821203754753,-0.105882108,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,118,-0.1240670620575638,-0.124067068,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,119,-0.0704509666359303,-0.070450969,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,120,-0.016355016367853,-0.0163550172,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,121,0.1002407834040079,0.100240782,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,122,-0.1554159800438143,-0.155415967,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,123,0.0594217336559257,0.059421733,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,124,-0.1117744432163833,-0.111774437,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,125,-0.0855340909362233,-0.0855340958,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,126,-0.1792612895736307,-0.179261297,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,127,-0.1404625542635567,-0.140462548,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:135,128,-0.0038553691884267,-0.00385536929,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,1,0.0625343016607902,0.0625343025,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,2,-0.1016830775823337,-0.101683088,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,3,0.0749196375271724,0.074919641,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,4,0.0831658964425117,0.0831658915,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,5,0.0693808167034707,0.0693808123,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,6,0.0085479578178135,0.00854795799,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,7,0.0205685330702496,0.0205685329,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,8,0.1023789891582563,0.102378987,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,9,0.114147243093484,0.114147253,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,10,-0.1048858028559763,-0.104885809,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,11,0.1653176675773857,0.165317684,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,12,0.2087844404617929,0.208784446,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,13,0.1643594404745713,0.164359435,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,14,0.0679115975537295,0.0679115951,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,15,0.0885749967750258,0.0885750055,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,16,0.1469261423624513,0.146926135,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,17,0.3022763571490489,0.302276373,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,18,0.1402830403978827,0.140283048,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,19,0.1472905130908549,0.147290513,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,20,0.016073757120547,0.0160737559,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,21,0.0065062005854994,0.00650620088,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,22,-0.0461036042265383,-0.0461036041,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,23,-0.0022145120324535,-0.00221451209,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,24,0.0331408269754142,0.0331408232,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,25,0.5012680933779061,0.501268089,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,26,0.2469306882374908,0.246930704,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,27,0.2281636933902209,0.228163674,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,28,0.0697886355225347,0.0697886348,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,29,0.0316806800173828,0.0316806808,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,30,0.018640081337924,0.0186400805,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,31,0.0677244555484663,0.0677244514,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,32,0.1661512914400426,0.1661513,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,33,-0.0776203512331588,-0.0776203424,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,34,-0.4157432900229745,-0.415743262,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,35,-0.0279183589898655,-0.0279183593,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,36,-0.1498544350831875,-0.149854437,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,37,0.1756958942187808,0.175695881,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,38,0.0205320114144584,0.0205320101,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,39,0.0430133672929597,0.0430133641,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,40,0.1865919441999585,0.186591953,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,41,-0.1394183264026662,-0.139418319,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,42,-0.4841597274611122,-0.484159708,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,43,-0.0686894086448604,-0.0686894134,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,44,-0.2112501511852823,-0.211250156,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,45,-0.1488180003093877,-0.148818001,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,46,0.0186685815616776,0.0186685827,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,47,0.0305085390862611,0.0305085387,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,48,0.0327795300798026,0.0327795297,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,49,-0.1118457090042474,-0.111845717,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,50,-0.143902895716409,-0.143902913,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,51,-0.03092445258896,-0.0309244562,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,52,-0.1311941677378493,-0.131194174,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,53,-0.1206797231197621,-0.120679721,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,54,-0.2752557667789439,-0.275255769,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,55,-0.2088632497877087,-0.208863258,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,56,-0.0720912438656695,-0.0720912442,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,57,-0.0496944345899296,-0.0496944338,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,58,-0.0680778558864545,-0.0680778548,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,59,0.0040579730629918,0.00405797316,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,60,-0.1091827864823662,-0.109182782,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,61,-0.0913598025021353,-0.0913598016,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,62,-0.2397808381919398,-0.239780843,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,63,-0.1898767106610341,-0.18987672,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,64,-0.0360331803286638,-0.0360331796,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,65,0.1822087189003683,0.182208732,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,66,0.2909259120837622,0.29092592,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,67,0.1937432983297987,0.193743289,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,68,0.1945566473404748,0.194556639,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,69,0.1540826875111552,0.154082686,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,70,0.1174164011559751,0.117416397,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,71,0.124445610070854,0.12444561,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,72,0.1901678647514363,0.190167859,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,73,0.1016514442160364,0.101651452,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,74,0.2196244401247451,0.219624445,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,75,0.1280282024972736,0.128028199,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,76,0.1091299458877886,0.10912995,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,77,0.1022592047899732,0.102259204,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,78,-0.0125500447903214,-0.0125500448,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,79,-0.0016880665630971,-0.00168806652,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,80,0.1189826728635788,0.118982673,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,81,0.4178760309548655,0.417876065,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,82,0.2014333121396572,0.201433301,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,83,0.1600125124313184,0.160012513,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,84,0.0189679418371055,0.0189679414,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,85,-0.0193630875801238,-0.0193630867,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,86,-0.0068015339235981,-0.00680153351,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,87,0.0135366524006802,0.0135366526,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,88,0.1881905904871559,0.188190579,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,89,0.4934661553842007,0.493466169,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,90,0.1667493994204684,0.166749403,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,91,0.2047192796255935,0.20471929,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,92,0.0568681306933981,0.0568681285,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,93,0.0104901166660504,0.0104901167,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,94,0.0242635717632161,0.0242635719,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,95,0.0191019508589919,0.0191019494,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,96,-0.0495564747193586,-0.0495564751,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,97,-0.2595224721982796,-0.259522468,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,98,-0.5385556015487396,-0.538555622,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,99,-0.1530478509892389,-0.15304786,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,100,-0.3285223744350969,-0.328522354,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,101,-0.2806050210653871,-0.280605018,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,102,-0.0869536008887048,-0.0869535953,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,103,-0.0854584285137739,-0.0854584277,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,104,0.138085972311491,0.138085976,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,105,-0.4465433961053886,-0.446543396,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,106,-0.7578377539283979,-0.757837772,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,107,-0.3344888323239006,-0.334488869,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,108,-0.4476628105546263,-0.44766283,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,109,-0.1901693046822812,-0.19016932,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,110,-0.2469481242734914,-0.246948108,True,True,False
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:149,111,-0.2344624150701404,-0.234462395,True,True,False
