experiment_id,sample_id,sensor_id,reference_contribution,fused_contribution,absolute_error,evidence_type,reference_rank,fused_rank,rank_agreement
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:165,14,-2.564935404569278,-2.564935506,1.0143072204371606e-07,DERIVED_SENSOR_GROUP_VIEW,1.0,1.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:165,15,-0.2628935502284311,-0.26289353289999995,1.73284311344446e-08,DERIVED_SENSOR_GROUP_VIEW,15.0,15.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:165,16,-0.5588655386826116,-0.55886554029,1.607388444568869e-09,DERIVED_SENSOR_GROUP_VIEW,13.0,13.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:211,1,-0.56110508177801,-0.561105062452,1.9326010014530937e-08,DERIVED_SENSOR_GROUP_VIEW,7.0,7.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:211,2,-0.5032663725163462,-0.5032663588,1.3716346169978522e-08,DERIVED_SENSOR_GROUP_VIEW,8.0,8.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:211,3,0.11704777219611644,0.11704780769999999,3.5503883555332294e-08,DERIVED_SENSOR_GROUP_VIEW,14.0,14.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:211,4,0.0870723251092558,0.08707232115000003,3.959255770458192e-09,DERIVED_SENSOR_GROUP_VIEW,16.0,16.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:211,5,0.9067649426256867,0.9067649628000001,2.0174313331011717e-08,DERIVED_SENSOR_GROUP_VIEW,2.0,2.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:211,6,0.7814253470765478,0.7814253710000001,2.3923452330265604e-08,DERIVED_SENSOR_GROUP_VIEW,3.0,3.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:211,7,0.19292277266005217,0.19292279580000002,2.3139947846750886e-08,DERIVED_SENSOR_GROUP_VIEW,12.0,12.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:211,8,0.2488904740684825,0.2488904154,5.8668482488810625e-08,DERIVED_SENSOR_GROUP_VIEW,11.0,11.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:211,9,-0.5993054802121749,-0.5993054832299999,3.0178249899037723e-09,DERIVED_SENSOR_GROUP_VIEW,6.0,6.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:211,10,-0.6632319093196828,-0.6632319293,1.998031717853621e-08,DERIVED_SENSOR_GROUP_VIEW,5.0,5.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:211,11,0.1790240347021525,0.17902400702,2.7682152514696412e-08,DERIVED_SENSOR_GROUP_VIEW,13.0,13.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:211,12,0.262646159670016,0.26264616644,6.769984017829245e-09,DERIVED_SENSOR_GROUP_VIEW,10.0,10.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:211,13,1.226560160078868,1.2265601749,1.4821131877340576e-08,DERIVED_SENSOR_GROUP_VIEW,1.0,1.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:211,14,0.7439204780741244,0.7439205779999999,9.992587546303611e-08,DERIVED_SENSOR_GROUP_VIEW,4.0,4.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:211,15,0.11576313764351678,0.11576314090000002,3.256483235847263e-09,DERIVED_SENSOR_GROUP_VIEW,15.0,15.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:211,16,0.3782352477312336,0.37823522449999997,2.323123365899349e-08,DERIVED_SENSOR_GROUP_VIEW,9.0,9.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:212,1,-0.2555408083817563,-0.25554082310400006,1.4722243757425701e-08,DERIVED_SENSOR_GROUP_VIEW,9.0,9.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:212,2,-0.1467776652619285,-0.14677771490999997,4.964807145957373e-08,DERIVED_SENSOR_GROUP_VIEW,13.0,13.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:212,3,0.12322199213380902,0.12322201559999997,2.3466190948728816e-08,DERIVED_SENSOR_GROUP_VIEW,14.0,14.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:212,4,0.08897875832995691,0.08897875757000001,7.599569029625997e-10,DERIVED_SENSOR_GROUP_VIEW,16.0,16.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:212,5,0.8598637672398511,0.8598637642,3.0398511485785207e-09,DERIVED_SENSOR_GROUP_VIEW,2.0,2.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:212,6,0.7317607320247298,0.7317607181000001,1.3924729702630145e-08,DERIVED_SENSOR_GROUP_VIEW,3.0,3.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:212,7,0.195722394030028,0.1957224062,1.2169972002373797e-08,DERIVED_SENSOR_GROUP_VIEW,11.0,11.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:212,8,0.24674628707142765,0.2467462625,2.457142764256126e-08,DERIVED_SENSOR_GROUP_VIEW,10.0,10.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:212,9,-0.27094945557146594,-0.2709494848,2.9228534037528675e-08,DERIVED_SENSOR_GROUP_VIEW,7.0,7.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:212,10,-0.37639783982045605,-0.37639786681,2.6989543933098048e-08,DERIVED_SENSOR_GROUP_VIEW,5.0,5.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:212,11,0.1791043119349897,0.17910427813000002,3.380498969640655e-08,DERIVED_SENSOR_GROUP_VIEW,12.0,12.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:212,12,0.2678560506171807,0.26785604845,2.1671807126644183e-09,DERIVED_SENSOR_GROUP_VIEW,8.0,8.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:212,13,1.1474506309313313,1.1474506219,9.031331238418261e-09,DERIVED_SENSOR_GROUP_VIEW,1.0,1.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:212,14,0.6784591385740975,0.678459199,6.042590250388002e-08,DERIVED_SENSOR_GROUP_VIEW,4.0,4.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:212,15,0.12159994066401669,0.1215999425,1.8359833098280376e-09,DERIVED_SENSOR_GROUP_VIEW,15.0,15.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:212,16,0.37446508822432023,0.3744650922,3.975679785384045e-09,DERIVED_SENSOR_GROUP_VIEW,6.0,6.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:322,1,1.6853991611795902,1.6853992499000001,8.872040990759444e-08,DERIVED_SENSOR_GROUP_VIEW,8.0,8.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:322,2,2.0382308676368472,2.0382307988,6.883684733338669e-08,DERIVED_SENSOR_GROUP_VIEW,3.0,3.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:322,3,-1.7875613975991413,-1.7875614171,1.9500858705612245e-08,DERIVED_SENSOR_GROUP_VIEW,6.0,6.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:322,4,-1.5501513609506845,-1.55015135991,1.0406844275223648e-09,DERIVED_SENSOR_GROUP_VIEW,10.0,10.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:322,5,1.5020534481761574,1.50205345666,8.483842517392759e-09,DERIVED_SENSOR_GROUP_VIEW,11.0,11.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:322,6,1.6059394665332314,1.60593948068,1.4146768645417751e-08,DERIVED_SENSOR_GROUP_VIEW,9.0,9.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:322,7,-1.4635959368321436,-1.4635959778999998,4.106785622681741e-08,DERIVED_SENSOR_GROUP_VIEW,12.0,12.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:322,8,-1.336993877169303,-1.3369939101000001,3.293069705812002e-08,DERIVED_SENSOR_GROUP_VIEW,14.0,14.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:322,9,1.932543644164518,1.9325436426000002,1.5645178486067834e-09,DERIVED_SENSOR_GROUP_VIEW,4.0,4.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:322,10,2.084898314923066,2.0848981886,1.2632306622961664e-07,DERIVED_SENSOR_GROUP_VIEW,1.0,1.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:322,11,-1.7591885556477451,-1.7591885411,1.454774523068636e-08,DERIVED_SENSOR_GROUP_VIEW,7.0,7.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:322,12,-0.8211978059076261,-0.8211977965999999,9.307626225307786e-09,DERIVED_SENSOR_GROUP_VIEW,16.0,16.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:322,13,2.0549006809901926,2.0549007095,2.8509807403764853e-08,DERIVED_SENSOR_GROUP_VIEW,2.0,2.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:322,14,1.893712791601056,1.8937127067999997,8.480105639918634e-08,DERIVED_SENSOR_GROUP_VIEW,5.0,5.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:322,15,-1.412078844632577,-1.4120788817499998,3.711742291301334e-08,DERIVED_SENSOR_GROUP_VIEW,13.0,13.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:322,16,-1.2382279601067918,-1.2382279330000001,2.7106791700148847e-08,DERIVED_SENSOR_GROUP_VIEW,15.0,15.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:473,1,0.1267967159556751,0.12679672387,7.914324889890523e-09,DERIVED_SENSOR_GROUP_VIEW,15.0,15.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:473,2,0.17313657013098432,0.17313651150000003,5.8630984289820276e-08,DERIVED_SENSOR_GROUP_VIEW,12.0,12.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:473,3,1.7531502301202355,1.7531502177,1.2420235506738209e-08,DERIVED_SENSOR_GROUP_VIEW,2.0,2.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:473,4,1.462463708425359,1.4624636724000002,3.602535891822356e-08,DERIVED_SENSOR_GROUP_VIEW,4.0,4.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:473,5,0.11232673378473157,0.11232671610999997,1.7674731594974347e-08,DERIVED_SENSOR_GROUP_VIEW,16.0,16.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:473,6,0.34986715821925163,0.34986717038570003,1.2166448404293817e-08,DERIVED_SENSOR_GROUP_VIEW,11.0,11.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:473,7,1.1495317781661942,1.1495318253,4.713380574727921e-08,DERIVED_SENSOR_GROUP_VIEW,7.0,7.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:473,8,1.2191135241509203,1.2191134779500001,4.6200920200689666e-08,DERIVED_SENSOR_GROUP_VIEW,5.0,5.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:473,9,1.6545861190591995,1.654586066173,5.288619941978823e-08,DERIVED_SENSOR_GROUP_VIEW,3.0,3.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:473,10,0.4376404629424681,0.43764061709,1.5414753190556851e-07,DERIVED_SENSOR_GROUP_VIEW,9.0,9.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:473,11,1.7976796293669062,1.7976796396,1.0233093927780601e-08,DERIVED_SENSOR_GROUP_VIEW,1.0,1.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:473,12,0.1728841191117988,0.17288411043000002,8.681798779885952e-09,DERIVED_SENSOR_GROUP_VIEW,13.0,13.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:473,13,-0.6031819980386537,-0.6031820217999999,2.376134622394943e-08,DERIVED_SENSOR_GROUP_VIEW,8.0,8.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:473,14,0.1721712083120466,0.17217122462,1.6307953404348652e-08,DERIVED_SENSOR_GROUP_VIEW,14.0,14.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:473,15,1.1679759880312994,1.1679759946,6.568700472442401e-09,DERIVED_SENSOR_GROUP_VIEW,6.0,6.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:473,16,0.3765510229627869,0.3765510063,1.6662786928023365e-08,DERIVED_SENSOR_GROUP_VIEW,10.0,10.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:474,1,0.531542456869903,0.5315424980600001,4.119009711089916e-08,DERIVED_SENSOR_GROUP_VIEW,11.0,11.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:474,2,0.9901916768356324,0.990191715891,3.905536760662187e-08,DERIVED_SENSOR_GROUP_VIEW,7.0,7.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:474,3,1.5927890619601814,1.592789099,3.703981854563665e-08,DERIVED_SENSOR_GROUP_VIEW,3.0,3.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:474,4,1.2985532522237517,1.2985532800000001,2.7776248412436644e-08,DERIVED_SENSOR_GROUP_VIEW,4.0,4.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:474,5,0.1225385875078995,0.12253853302999998,5.447789952484072e-08,DERIVED_SENSOR_GROUP_VIEW,16.0,16.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:474,6,0.2817350303684587,0.28173503006,3.084587030244279e-10,DERIVED_SENSOR_GROUP_VIEW,13.0,13.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:474,7,0.9809603634530657,0.9809604243,6.084693426888776e-08,DERIVED_SENSOR_GROUP_VIEW,8.0,8.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:474,8,1.0220367994301431,1.02203680406,4.629856942273136e-09,DERIVED_SENSOR_GROUP_VIEW,6.0,6.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:474,9,2.299344497188659,2.299344382533,1.1465565918911125e-07,DERIVED_SENSOR_GROUP_VIEW,1.0,1.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:474,10,1.1787834934660089,1.178783502614,9.147991031355218e-09,DERIVED_SENSOR_GROUP_VIEW,5.0,5.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:474,11,1.5953155611243512,1.59531553,3.11243513184678e-08,DERIVED_SENSOR_GROUP_VIEW,2.0,2.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:474,12,0.2166242037990298,0.2166241956,8.199029788436007e-09,DERIVED_SENSOR_GROUP_VIEW,14.0,14.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:474,13,-0.6291284818729623,-0.62912851927,3.73970376887911e-08,DERIVED_SENSOR_GROUP_VIEW,10.0,10.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:474,14,0.1388139848760985,0.13881400056999998,1.5693901483926354e-08,DERIVED_SENSOR_GROUP_VIEW,15.0,15.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:474,15,0.9745104500790884,0.9745104763,2.6220911553131998e-08,DERIVED_SENSOR_GROUP_VIEW,9.0,9.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:474,16,0.4276932413657277,0.42769321943999994,2.1925727788918437e-08,DERIVED_SENSOR_GROUP_VIEW,12.0,12.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:495,1,0.3321271463873532,0.33212714254,3.8473532137928146e-09,DERIVED_SENSOR_GROUP_VIEW,15.0,15.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:495,2,0.8328433009924061,0.8328433,9.92406157251935e-10,DERIVED_SENSOR_GROUP_VIEW,13.0,13.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:495,3,-0.9679606370804967,-0.96796065547,1.838950325350197e-08,DERIVED_SENSOR_GROUP_VIEW,12.0,12.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:495,4,-2.0826626567737856,-2.0826627551,9.832621428174093e-08,DERIVED_SENSOR_GROUP_VIEW,5.0,5.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:495,5,-0.08038788402270969,-0.08038796411000027,8.008729057706887e-08,DERIVED_SENSOR_GROUP_VIEW,16.0,16.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:495,6,2.1610458257191167,2.1610458377499997,1.2030882956537425e-08,DERIVED_SENSOR_GROUP_VIEW,4.0,4.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:495,7,2.572859085679142,2.5728590650000003,2.0679141510271393e-08,DERIVED_SENSOR_GROUP_VIEW,3.0,3.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:495,8,1.968178190393219,1.9681782208,3.040678109300643e-08,DERIVED_SENSOR_GROUP_VIEW,6.0,6.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:495,9,1.3563713197173692,1.356371319,7.173692750939153e-10,DERIVED_SENSOR_GROUP_VIEW,8.0,8.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:495,10,0.7133674483043806,0.71336745084,2.535619381127674e-09,DERIVED_SENSOR_GROUP_VIEW,14.0,14.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:495,11,-1.138002840207547,-1.1380027953,4.490754701436117e-08,DERIVED_SENSOR_GROUP_VIEW,10.0,10.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:495,12,-1.2235789049877555,-1.2235789277999998,2.2812244315773e-08,DERIVED_SENSOR_GROUP_VIEW,9.0,9.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:495,13,4.94918175736716,4.94918178474,2.7372839994654896e-08,DERIVED_SENSOR_GROUP_VIEW,2.0,2.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:495,14,5.658445337011542,5.658445627199999,2.901884572636959e-07,DERIVED_SENSOR_GROUP_VIEW,1.0,1.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:495,15,0.9869229744839445,0.98692289003,8.445394450440347e-08,DERIVED_SENSOR_GROUP_VIEW,11.0,11.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:495,16,1.3820943759466713,1.38209434928,2.6666671315567214e-08,DERIVED_SENSOR_GROUP_VIEW,7.0,7.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:534,1,0.9385029919011921,0.9385029905,1.4011921622980594e-09,DERIVED_SENSOR_GROUP_VIEW,6.0,6.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:534,2,0.9833057585155687,0.9833058080999999,4.958443122760059e-08,DERIVED_SENSOR_GROUP_VIEW,5.0,5.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:534,3,0.5038197677253966,0.5038197288590001,3.8866396545600423e-08,DERIVED_SENSOR_GROUP_VIEW,8.0,8.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:534,4,1.177675551185652,1.1776756388999998,8.771434778509501e-08,DERIVED_SENSOR_GROUP_VIEW,2.0,2.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:534,5,1.1871163465839905,1.1871164379999999,9.141600942896844e-08,DERIVED_SENSOR_GROUP_VIEW,1.0,1.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:534,6,0.4918655603341472,0.49186553380000003,2.653414715725333e-08,DERIVED_SENSOR_GROUP_VIEW,9.0,9.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:534,7,0.3525087669328806,0.35250878840899996,2.1476119382857206e-08,DERIVED_SENSOR_GROUP_VIEW,12.0,12.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:534,8,0.45412583145263624,0.45412585004999995,1.8597363704575542e-08,DERIVED_SENSOR_GROUP_VIEW,10.0,10.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:534,9,1.10026574830048,1.1002657676,1.9299519982141078e-08,DERIVED_SENSOR_GROUP_VIEW,4.0,4.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:534,10,1.1669292997616967,1.166929278,2.1761696666899866e-08,DERIVED_SENSOR_GROUP_VIEW,3.0,3.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:534,11,-0.10720256000963868,-0.10720254893,1.1079638678745951e-08,DERIVED_SENSOR_GROUP_VIEW,16.0,16.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:534,12,0.3132657193364677,0.31326583445600004,1.1511953235121553e-07,DERIVED_SENSOR_GROUP_VIEW,14.0,14.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:534,13,0.5819682343459527,0.5819681321999999,1.0214595280721994e-07,DERIVED_SENSOR_GROUP_VIEW,7.0,7.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:534,14,0.3937916287675569,0.39379177749999994,1.487324430282655e-07,DERIVED_SENSOR_GROUP_VIEW,11.0,11.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:534,15,0.32174184004483153,0.32174180516530004,3.4879531485287885e-08,DERIVED_SENSOR_GROUP_VIEW,13.0,13.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:534,16,0.2916783025497425,0.29167825398799996,4.8561742516106676e-08,DERIVED_SENSOR_GROUP_VIEW,15.0,15.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:535,1,0.9422363996947152,0.9422364002,5.052848139897037e-10,DERIVED_SENSOR_GROUP_VIEW,6.0,6.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:535,2,0.9905215217214495,0.9905215840999999,6.237855043611518e-08,DERIVED_SENSOR_GROUP_VIEW,5.0,5.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:535,3,0.4898011774748926,0.48980123707,5.959510740449758e-08,DERIVED_SENSOR_GROUP_VIEW,10.0,10.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:535,4,1.1492459208011838,1.1492459885,6.769881610857453e-08,DERIVED_SENSOR_GROUP_VIEW,3.0,3.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:535,5,1.207964434706546,1.207964473,3.829345418537855e-08,DERIVED_SENSOR_GROUP_VIEW,1.0,1.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:535,6,0.5472459014928872,0.5472458862,1.5292887178830483e-08,DERIVED_SENSOR_GROUP_VIEW,8.0,8.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:535,7,0.34228273575267304,0.342282731059,4.693673061328951e-09,DERIVED_SENSOR_GROUP_VIEW,12.0,12.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:535,8,0.4464837288387493,0.4464837718,4.29612506680499e-08,DERIVED_SENSOR_GROUP_VIEW,11.0,11.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:535,9,1.1092554604802376,1.109255467,6.519762507650739e-09,DERIVED_SENSOR_GROUP_VIEW,4.0,4.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:535,10,1.1708889257658603,1.1708889014000001,2.4365860218367175e-08,DERIVED_SENSOR_GROUP_VIEW,2.0,2.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:535,11,-0.11094160222165528,-0.11094158193,2.029165527273058e-08,DERIVED_SENSOR_GROUP_VIEW,16.0,16.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:535,12,0.3063214046297752,0.30632144331800004,3.868822484598411e-08,DERIVED_SENSOR_GROUP_VIEW,14.0,14.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:535,13,0.5684335634389791,0.5684334482,1.152389791370112e-07,DERIVED_SENSOR_GROUP_VIEW,7.0,7.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:535,14,0.5100918508945799,0.5100919757600001,1.2486542022571712e-07,DERIVED_SENSOR_GROUP_VIEW,9.0,9.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:535,15,0.31343287806256104,0.3134328518057,2.625686101875857e-08,DERIVED_SENSOR_GROUP_VIEW,13.0,13.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:535,16,0.28414392710584724,0.28414391421199997,1.2893847267658742e-08,DERIVED_SENSOR_GROUP_VIEW,15.0,15.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:540,1,0.3115463097043618,0.3115463005,9.204361828274443e-09,DERIVED_SENSOR_GROUP_VIEW,8.0,8.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:540,2,0.7598676210684261,0.7598676182999999,2.768426154986514e-09,DERIVED_SENSOR_GROUP_VIEW,6.0,6.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:540,3,-0.28811821109860497,-0.2881182128502,1.7515950356816745e-09,DERIVED_SENSOR_GROUP_VIEW,10.0,10.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:540,4,-0.906780160861123,-0.90678019478,3.3918877040406414e-08,DERIVED_SENSOR_GROUP_VIEW,4.0,4.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:540,5,-0.04056442608170957,-0.04056438619999991,3.988170965696369e-08,DERIVED_SENSOR_GROUP_VIEW,16.0,16.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:540,6,0.7696753087714204,0.76967529357,1.5201420455746018e-08,DERIVED_SENSOR_GROUP_VIEW,5.0,5.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:540,7,0.2090885703848543,0.209088591301,2.0916145704319433e-08,DERIVED_SENSOR_GROUP_VIEW,14.0,14.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:540,8,0.30947761871256496,0.30947762307000004,4.357435079427319e-09,DERIVED_SENSOR_GROUP_VIEW,9.0,9.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:540,9,1.1601169689393682,1.1601169470000001,2.1939368100021284e-08,DERIVED_SENSOR_GROUP_VIEW,3.0,3.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:540,10,0.6000411603098681,0.60004116571,5.400131897204119e-09,DERIVED_SENSOR_GROUP_VIEW,7.0,7.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:540,11,0.2801782997124843,0.28017831496,1.5247515694483127e-08,DERIVED_SENSOR_GROUP_VIEW,11.0,11.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:540,12,-0.2507294141957772,-0.250729440073,2.5877222809000955e-08,DERIVED_SENSOR_GROUP_VIEW,12.0,12.0,True
EXP-EMBED-C1-FUSED-XAI-EQUIV-001,B2:540,13,2.345944779040348,2.3459447271,5.1940348022583294e-08,DERIVED_SENSOR_GROUP_VIEW,2.0,2.0,True
