experiment_id,sample_id,feature_id,reference_attribution,exported_attribution,absolute_error,relative_error,sign_agreement,top_1_overlap,top_3_overlap,top_5_overlap,top_10_overlap,top_20_overlap,pass
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02287,F116,-0.02021972748575834,-0.0202197246,2.885758340620548e-09,1.4271994232628095e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02287,F117,0.21785939813074134,0.217859387,1.1130741356391027e-08,5.109139863551477e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02287,F118,0.1780204721695047,0.178020477,4.830495309304794e-09,2.7134493299767063e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02287,F119,0.027796099346998695,0.0277961027,3.3530013036908723e-09,1.2062848322107882e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02287,F120,-0.319480101014978,-0.319480091,1.0014977958050508e-08,3.1347736294790335e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02287,F121,0.20617032939346375,0.206170321,8.393463757361275e-09,4.071130788825996e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02287,F122,-0.0035403052877174663,-0.00354030519,9.771746606324072e-11,2.7601423640570247e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02287,F123,0.034760360041438294,0.0347603559,4.1414382964677365e-09,1.1914256042027966e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02287,F124,0.008643586748799096,0.00864358619,5.587990955374655e-10,6.464898331877132e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02287,F125,0.22768012400752072,0.227680132,7.992479289509191e-09,3.510398338172542e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02287,F126,0.19494483049691183,0.194944799,3.149691182868786e-08,1.6156833576146973e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02287,F127,-0.0031645467581035156,-0.0031645468,4.1896484545556056e-11,1.323933180581735e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F000,0.051720129146659174,0.0517201312,2.0533408237599637e-09,3.970099954579479e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F001,0.19367152515992545,0.193671525,1.5992543400678016e-10,8.257560520304715e-10,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F002,0.013847072809458174,0.0138470745,1.690541826318559e-09,1.220865846219746e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F003,0.0041137653148580365,0.00411376031,5.004858036686266e-09,1.2166124349898606e-06,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F004,-0.03715593323421409,-0.0371559411,7.865785911498335e-09,2.1169663165007865e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F005,0.14136905359412563,0.14136906,6.405874358739183e-09,4.531313039083236e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F006,0.11054958954098931,0.110549591,1.4590106900413957e-09,1.3197793823562115e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F007,0.03354462710990121,0.0335446261,1.009901204329644e-09,3.010619855814573e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F008,0.10125624865755889,0.101256259,1.0342441111865774e-08,1.0214126287497715e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F009,0.36297454318329725,0.362974584,4.0816702739920885e-08,1.1245059331697815e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F010,0.031124428059453424,0.0311244372,9.140546576580366e-09,2.9367757566886784e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F011,0.01579118135968095,0.0157911796,1.7596809495645793e-09,1.1143440819807876e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F012,-0.03762833150392618,-0.0376283266,4.903926181798468e-09,1.3032536883243913e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F013,0.14929549263580752,0.149295494,1.3641924812013428e-09,9.137532936303467e-09,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F014,0.12292072755960456,0.122920729,1.4403954418096276e-09,1.1718084251585448e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F015,0.03756243464379261,0.0375624336,1.0437926079021054e-09,2.7788204300399298e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F016,0.08073610943275283,0.080736123,1.3567247172940888e-08,1.6804435175615435e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F017,0.01249376911081867,0.0124937696,4.891813291246772e-10,3.9154023480478975e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F018,0.017817128014777625,0.0178171229,5.114777625742084e-09,2.87070824293335e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F019,0.010958213868706497,0.0109582143,4.3129350264792254e-10,3.935801106050436e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F020,0.056217798167610425,0.0562177934,4.767610424505353e-09,8.480606818308628e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F021,0.1766896299566869,0.17668964,1.0043313097840567e-08,5.68415537476792e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F022,0.14099029247193698,0.140990302,9.52806303300413e-09,6.757956782663329e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F023,-0.020885053406562777,-0.0208850522,1.2065627767732234e-09,5.777159163950624e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F024,0.16905259673461787,0.169052616,1.9265382122934938e-08,1.1396087664467005e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F025,-0.10468849089372848,-0.104688488,2.893728479058666e-09,2.764132383946724e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F026,0.0537130831277639,0.0537130944,1.1272236102866096e-08,2.0986015783256275e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F027,0.04949882653941888,0.0494988114,1.5139418878262756e-08,3.0585409668664227e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F028,0.09345877937039841,0.0934587866,7.229601584057832e-09,7.735604544336359e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F029,0.10064641991633735,0.100646421,1.0836626457289e-09,1.0767026255178256e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F030,0.07765247588736894,0.0776524693,6.5873689419904125e-09,8.483140900162751e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F031,-0.03525176340497319,-0.0352517664,2.9950268098932753e-09,8.496104933776866e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F032,0.2208514503061141,0.220851466,1.5693885885292858e-08,7.106082329792327e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F033,-0.167959692261528,-0.167959645,4.726152799672256e-08,2.8138613116254234e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F034,0.1017891036054257,0.101789102,1.605425695161422e-09,1.5772078133084644e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F035,-0.16116867976364013,-0.16116868,2.363598761156993e-10,1.4665372730131553e-09,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F036,0.5605259479238824,0.560525954,6.076117609055132e-09,1.084002913970407e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F037,-0.09994665860380113,-0.0999466479,1.070380112322411e-08,1.07095137273724e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F038,-0.06269530848086753,-0.062695317,8.51913246890934e-09,1.3588149855756892e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F039,0.23988902226011768,0.239889026,3.7398823204970455e-09,1.55900519551153e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F040,-0.03303007088820086,-0.0330300443,2.658820086320901e-08,8.049695367958462e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F041,-0.17344973448803605,-0.173449725,9.488036051275017e-09,5.47019347090985e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F042,0.02483117770349918,0.0248311739,3.803499178806069e-09,1.5317433688495913e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F043,-0.07567294799071973,-0.0756729394,8.590719732803898e-09,1.1352431695746059e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F044,0.13206596701649914,0.132065982,1.4983500856713405e-08,1.1345467114053313e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F045,-0.18206050468501558,-0.18206051,5.314984424797942e-09,2.9193505939102174e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F046,-0.1531438312850835,-0.153143838,6.714916511718627e-09,4.384712368347724e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F047,0.03487410601705813,0.0348741077,1.682941869196597e-09,4.825763471537914e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F048,0.08764133697024676,0.0876413211,1.5870246755644857e-08,1.8108175096681405e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F049,0.1943455360117704,0.194345579,4.298822958714865e-08,2.211948391989055e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F050,-0.049156716518952204,-0.0491567105,6.018952204700501e-09,1.224441466178872e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F051,-0.08521341622525087,-0.0852134153,9.25250875916106e-10,1.0858042276703501e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F052,0.0011018580673903512,0.00110185833,2.6260964887045435e-10,2.3833346294084952e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F053,0.22217846244477446,0.222178444,1.844477445778203e-08,8.301783284852256e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F054,0.19422948622777744,0.194229513,2.677222254998668e-08,1.3783809590367896e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F055,0.04515060642434013,0.0451505892,1.7224340127797166e-08,3.814863518314062e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F056,0.1811819890453905,0.181181982,7.045390520987738e-09,3.888571131219172e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F057,0.1604941760305406,0.160494164,1.2030540591512207e-08,7.495935920580011e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F058,0.024691084918116488,0.0246910825,2.4181164882952633e-09,9.793480101479983e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F059,-0.022192757259326536,-0.0221927576,3.406734651323351e-10,1.5350659728825116e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F060,0.03975724212930012,0.039757248,5.870699884558128e-09,1.4766366000602354e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F061,0.19814840965210173,0.198148414,4.3478982636457886e-09,2.1942635175723053e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F062,0.1727292741121839,0.172729269,5.112183898425826e-09,2.9596511215033386e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F063,0.0025306977474271243,0.00253069727,4.774271243103423e-10,1.886543443584784e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F064,0.03450184556144712,0.0345018469,1.338552879648347e-09,3.8796558788845375e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F065,0.19860115430041972,0.198601171,1.6699580274170955e-08,8.408601819559345e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F066,-0.0034344853220022926,-0.00343448971,4.3879977073765786e-09,1.2776289009785e-06,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F067,-0.014025872749664757,-0.014025867,5.749664758192274e-09,4.099327621755089e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F068,-0.11416193758053313,-0.114161946,8.419466873688108e-09,7.375021002730243e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F069,0.15798645600587655,0.157986447,9.005876544510016e-09,5.700410511249793e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F070,0.12931213812382944,0.129312143,4.876170550671688e-09,3.7708529310699834e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F071,0.02230439554166341,0.0223043952,3.416634093700299e-10,1.5318209755194713e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F072,0.06364587953227978,0.0636458918,1.2267720228553713e-08,1.9274963781955118e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F073,0.17254512000235356,0.17254509,3.000235354599923e-08,1.7388120594537815e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F074,0.012198259164434549,0.0121982591,6.443454797500081e-11,5.28227406111089e-09,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F075,-0.0025801426175401667,-0.00258013746,5.157540166646213e-09,1.998936078798335e-06,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F076,-0.07429915637374834,-0.0742991567,3.2625165069521955e-10,4.3910545774445965e-09,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F077,0.19750066242400247,0.197500676,1.3575997520609562e-08,6.873899739872294e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F078,0.16194469985287993,0.161944687,1.2852879927027772e-08,7.936585722597949e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F079,0.044145507506290295,0.0441455059,1.6062902952196367e-09,3.638626863652562e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F080,0.1047355174238277,0.104735546,2.8576172303451663e-08,2.728412768308001e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F081,-0.06384189794663006,-0.0638418868,1.114663006340777e-08,1.7459741050815912e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F082,0.017621074586188074,0.017621072,2.586188072722928e-09,1.4676676272343003e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F083,0.008341584992752142,0.00834158435,6.427521414414938e-10,7.705395821057628e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F084,0.04602506571782152,0.0460250601,5.617821520476074e-09,1.2206004343195927e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F085,0.12567590615081756,0.125675902,4.150817550785391e-09,3.302795004958385e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F086,0.0952200653031403,0.0952200666,1.296859702959452e-09,1.3619605267343608e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F087,-0.028430204783629495,-0.0284302086,3.81637050433925e-09,1.3423647607831404e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F088,0.2915261965409533,0.291526228,3.145904670098787e-08,1.0791156017626888e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F089,-0.19497658122332445,-0.194976598,1.6776675548779707e-08,8.604456721683847e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F090,0.07661565506618158,0.0766156614,6.3338184280725685e-09,8.26700290247644e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F091,0.0629925216092489,0.0629925206,1.0092488927915255e-09,1.6021725547867926e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F092,0.11041781619707088,0.110417821,4.8029291238593785e-09,4.349777317898802e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F093,0.002741190756613582,0.00274119084,8.338641799623958e-11,3.0419779358680485e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F094,0.017805430360551117,0.017805431,6.394488827332623e-10,3.5913138283363004e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F095,-0.01591770268754106,-0.0159177072,4.512458937760977e-09,2.8348682132962077e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F096,0.16886036656452474,0.168860346,2.056452474974435e-08,1.2178420056838059e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F097,-0.04115356858876675,-0.041153565,3.5887667490519526e-09,8.72042661698004e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F098,-0.016513215294336015,-0.0165132135,1.7943360165750821e-09,1.0866060816093969e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F099,-0.2640458579866717,-0.264045864,6.013328335274792e-09,2.2773802933800722e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F100,-0.49035395777965485,-0.490353972,1.4220345179172256e-08,2.900016397045642e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F101,-0.11877389704958152,-0.11877387,2.7049581519111854e-08,2.2774011959732325e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F102,-0.08998308341275488,-0.0899830833,1.1275487488138225e-10,1.2530674722955707e-09,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F103,0.21211831464830527,0.212118313,1.6483052700522194e-09,7.77068813122115e-09,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F104,0.03611656701810266,0.0361165702,3.18189734282992e-09,8.81007694124157e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F105,-0.026823342215008567,-0.0268233418,4.150085657073088e-10,1.5471918539483776e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F106,-0.04722836831910948,-0.0472283624,5.919109480334583e-09,1.2532953584889362e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F107,-0.1832235416685736,-0.183223531,1.0668573607874876e-08,5.822708976542365e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F108,-0.22256160243154843,-0.222561598,4.431548433769805e-09,1.991155880149085e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F109,-0.1251398504938956,-0.125139847,3.493895589512519e-09,2.7919927790571826e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F110,-0.0894818404548312,-0.089481838,2.4548311994276872e-09,2.7433847884106064e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F111,0.15949495417808432,0.159494981,2.682191568847969e-08,1.681678008354524e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F112,0.22498716965273594,0.224987149,2.0652735938098132e-08,9.179517200903188e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F113,0.11686297301022418,0.116862983,9.989775826002578e-09,8.548281434812194e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F114,0.04305449432892803,0.0430544987,4.371071969655471e-09,1.0152417390531462e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F115,-0.00014611922592056557,-0.00014611923,4.0794344356547e-12,2.7918533033239532e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B10-R02482,F116,0.07859348265540424,0.0785934851,2.444595761930124e-09,3.110430635385552e-08,True,1.0,1.0,1.0,1.0,1.0,True
